codigo;CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB;MEDIA_DOL;SITUACAO
3593;2018;3;12019000;21;161;SP;817800;5011469;16468956;6484633;3.28;1
3594;2018;3;12019000;21;670;RO;227600;24778;24777143;9239398;3.28;1
3595;2018;2;12019000;21;160;PI;320151;20969;20968439;8001556;3.24;1
3596;2018;6;12019000;21;399;MT;320151;6422;6422000;2732430;3.82;0
3597;2018;4;12019000;21;81;SP;817800;6400;6400000;2654608;3.41;0
3598;2018;7;12019000;21;160;RO;227600;70530;70530223;28509736;3.82;1
3599;2018;9;12019000;21;573;MS;917800;36;36245;15130;4.09;0
3600;2018;3;12019000;21;576;MT;927700;415;415010;166834;3.28;0
3601;2018;6;12019000;21;573;PA;210200;2700000;2700000;1030428;3.82;0
3602;2018;8;12019000;21;190;MS;917800;5606;5606463;2465178;3.95;0
3603;2018;8;12019000;21;776;MS;927700;16300;16300000;6501376;3.95;1
3604;2018;9;12019000;21;365;MT;817800;907;906947;317712;4.09;0
3605;2018;7;12019000;21;53;TO;217800;350;350000;139797;3.82;0
3606;2018;5;12019000;21;573;GO;917800;720;720000;300881;3.64;0
3607;2018;8;12019000;21;776;SP;927700;683;682780;269424;3.95;0
3608;2018;11;12019000;21;160;MT;727600;6519;6519342;2619549;3.81;0
3609;2018;5;12019000;21;161;MG;817800;3500000;3500000;1472555;3.64;0
3610;2018;11;12019000;21;160;PI;517800;4292;4291954;1721389;3.81;0
3611;2018;6;12019000;21;858;MS;917800;25748;25747145;9892144;3.82;1
3612;2018;10;12019000;21;160;MT;927502;16454;16453645;5693784;3.82;1
3613;2018;6;12019000;21;87;RO;210200;1000000;1000000;381640;3.82;0
3614;2018;7;12019000;21;160;PR;1017700;21517;21516254;8422384;3.82;1
3615;2018;4;12019000;21;160;SP;927700;13562;13562246;5244923;3.41;1
3616;2018;6;12019000;21;372;SP;817800;10765;10765247;4402113;3.82;1
3617;2018;3;12019000;21;190;MS;817800;4252055;6305115;2429228;3.28;0
3618;2018;6;12019000;21;827;GO;817800;6223;6222263;2680240;3.82;0
3619;2018;7;12019000;21;245;SP;817800;11818;11818680;4897768;3.82;1
3620;2018;11;12019000;21;160;ND;927700;76950;76950000;30134518;3.81;1
3621;2018;5;12019000;21;160;TO;217800;6000;6000000;2530440;3.64;0
3622;2018;8;12019000;21;573;RO;227600;27690;27689897;10510538;3.95;1
3623;2018;6;12019000;21;827;MT;817800;46876;46875630;20191678;3.82;1
3624;2018;12;12019000;21;160;ND;320151;8000;8000000;3229120;3.88;0
3625;2018;4;12019000;21;827;MT;210200;18146;18146000;7574685;3.41;1
3626;2018;2;12019000;21;160;PR;927700;46796;46795651;17803250;3.24;1
3627;2018;9;12019000;21;776;MT;817800;7093;7093053;2484768;4.09;0
3628;2018;4;12019000;21;576;SC;917800;337;336656;143803;3.41;0
3629;2018;8;12019000;21;245;PA;217800;12124;12124300;5298310;3.95;1
3630;2018;6;12019000;21;383;MT;210200;25550;25550000;9698269;3.82;1
3631;2018;4;12019000;21;160;MA;320151;192961;192963335;75167330;3.41;1
3632;2018;10;12019000;21;676;SC;927502;10327;10326709;4105693;3.82;1
3633;2018;8;12019000;21;607;PA;217800;17610;17607811;7152606;3.95;1
3634;2018;10;12019000;21;160;MS;927700;108744;108742755;42569658;3.82;1
3635;2018;8;12019000;21;399;TO;320151;30350;30350000;11585348;3.95;1
3636;2018;3;12019000;21;670;MT;227600;85221;85219332;31778289;3.28;1
3637;2018;7;12019000;21;160;SC;917800;27151;27101541;10771673;3.82;1
3638;2018;3;12019000;21;160;SC;917800;7609877;47389616;19133948;3.28;1
3639;2018;5;12019000;21;455;MT;817800;5236;5236000;1969208;3.64;0
3640;2018;5;12019000;21;160;RS;917800;5568;5568236;2330830;3.64;0
3641;2018;5;12019000;21;160;SP;927700;2333;2331986;962772;3.64;0
3642;2018;4;12019000;21;160;PA;320151;26244;26245499;10595756;3.41;1
3643;2018;3;12019000;21;190;SP;817800;30028;30028240;11921269;3.28;1
3644;2018;6;12019000;21;160;TO;817800;1379;1378840;561658;3.82;0
3645;2018;2;12019000;21;386;RO;227600;5998;5997613;2232071;3.24;0
3646;2018;4;12019000;21;160;GO;727600;10066274;209073187;85658825;3.41;1
3647;2018;8;12019000;21;827;PR;510552;15;15258;6022;3.95;0
3648;2018;3;12019000;21;160;MS;927700;206386;206390412;78934433;3.28;1
3649;2018;4;12019000;21;81;MS;817800;5382;5381878;2227219;3.41;0
3650;2018;12;12019000;21;160;GO;727600;78305;78305340;29491466;3.88;1
3651;2018;8;12019000;21;607;ND;217800;5866;5865872;2357730;3.95;0
3652;2018;4;12019000;21;676;MG;927502;61568;61567260;23177743;3.41;1
3653;2018;6;12019000;21;160;MS;817800;4848395;103926165;41833065;3.82;1
3654;2018;8;12019000;21;190;BA;517800;35617;35616253;14820245;3.95;1
3655;2018;6;12019000;21;607;MT;217800;19000;19000000;7427100;3.82;1
3656;2018;1;12019000;21;160;SC;927700;13934;13933296;5094552;3.22;1
3657;2018;6;12019000;21;628;PA;210200;19508700;19508700;7633926;3.82;1
3658;2018;4;12019000;21;573;MT;917800;32240;32240000;15452310;3.41;1
3659;2018;1;12019000;21;245;PR;917800;18171219;26771981;10118865;3.22;1
3660;2018;5;12019000;21;628;TO;217800;5000;5000000;2039350;3.64;0
3661;2018;11;12019000;21;160;MS;917800;164079;164079647;64251101;3.81;1
3662;2018;11;12019000;21;160;PR;917800;53286;53285643;21694641;3.81;1
3663;2018;7;12019000;21;827;PA;210200;6330740;6330740;2416064;3.82;0
3664;2018;8;12019000;21;365;MS;817800;7480000;7480000;3262701;3.95;0
3665;2018;8;12019000;21;676;MG;217800;30983;30983095;12664030;3.95;1
3666;2018;6;12019000;21;383;RO;210200;6900000;6900000;2633316;3.82;0
3667;2018;4;12019000;21;160;SC;927502;66734;66733950;26518737;3.41;1
3668;2018;7;12019000;21;301;MT;227600;20801;20801305;8083353;3.82;1
3669;2018;6;12019000;21;245;MT;320151;18371;18369673;7145078;3.82;1
3670;2018;10;12019000;21;676;MG;817800;12105;12104565;5184143;3.82;1
3671;2018;7;12019000;21;160;MS;1017700;37;37240;14262;3.82;0
3672;2018;9;12019000;21;399;GO;727600;1000;1000000;387410;4.09;0
3673;2018;7;12019000;21;776;DF;817800;210;210020;85277;3.82;0
3674;2018;10;12019000;21;573;PR;917800;216;216225;81031;3.82;0
3675;2018;11;12019000;21;676;GO;927502;3837;3836530;1585216;3.81;0
3676;2018;7;12019000;21;676;PR;927502;32880;32880460;11119185;3.82;1
3677;2018;9;12019000;21;863;PR;917800;7463;7462812;2835570;4.09;0
3678;2018;5;12019000;21;245;PA;210200;35064380;35064380;14665624;3.64;1
3679;2018;1;12019000;21;160;SP;927700;360;360000;141908;3.22;0
3680;2018;9;12019000;21;160;ND;927700;57000;57000000;22232768;4.09;1
3681;2018;6;12019000;21;386;PA;210200;3901188;3901188;1632323;3.82;0
3682;2018;7;12019000;21;160;MA;217800;2955;2955253;1215121;3.82;0
3683;2018;5;12019000;21;160;MT;1017700;9307;9306427;3800000;3.64;0
3684;2018;12;12019000;21;160;BA;727600;2705;2704541;1012036;3.88;0
3685;2018;7;12019000;21;160;MT;320151;167097;167098504;65992784;3.82;1
3686;2018;5;12019000;21;245;MT;217800;98866;98865040;37499027;3.64;1
3687;2018;9;12019000;21;160;SC;917800;40085;40085710;15566390;4.09;1
3688;2018;7;12019000;21;538;MT;227600;32483;32483230;12374162;3.82;1
3689;2018;11;12019000;21;160;GO;817800;49090;49089603;20179741;3.81;1
3690;2018;2;12019000;21;160;PR;917800;149603903;298403888;114301559;3.24;1
3691;2018;5;12019000;21;160;SP;817800;520826050;932400946;371472724;3.64;1
3692;2018;6;12019000;21;160;PR;917800;153643166;1261501858;510916556;3.82;1
3693;2018;7;12019000;21;160;MT;210200;16889916;31610600;12051541;3.82;1
3694;2018;5;12019000;21;160;RS;1017700;2601056;1798445645;737692936;3.64;1
3695;2018;12;12019000;21;160;MT;727600;14119;14119414;5504637;3.88;1
3696;2018;3;12019000;21;820;RO;210200;2740750;2740750;1061115;3.28;0
3697;2018;8;12019000;21;160;GO;917800;3727;3726200;1487025;3.95;0
3698;2018;7;12019000;21;160;GO;817800;11486061;497338192;198472392;3.82;1
3699;2018;5;12019000;21;160;MS;927700;177514;177511861;70055334;3.64;1
3700;2018;3;12019000;21;245;MT;210200;17842666;68298230;26618429;3.28;1
3701;2018;8;12019000;21;160;RS;1017700;1404385;1405800538;547257507;3.95;1
3702;2018;7;12019000;21;160;SP;817800;109813629;331507290;133308203;3.82;1
3703;2018;3;12019000;21;160;MG;817800;143657807;210541429;80441647;3.28;1
3704;2018;6;12019000;21;190;MS;817800;8988;1895430;755056;3.82;0
3705;2018;3;12019000;21;160;BA;320151;6440;6439946;2479222;3.28;0
3706;2018;6;12019000;21;160;PA;217800;150886;150887372;60631473;3.82;1
3707;2018;4;12019000;21;776;PA;817800;153;152850;57472;3.41;0
3708;2018;7;12019000;21;160;BA;517800;463098;462099515;184286797;3.82;1
3709;2018;11;12019000;21;823;RS;1017700;28000;28000000;11294360;3.81;1
3710;2018;4;12019000;21;372;SP;817800;33516;33515261;13482635;3.41;1
3711;2018;5;12019000;21;827;MA;217800;4000;4000000;1686960;3.64;0
3712;2018;12;12019000;21;676;MG;817800;19877;19877024;8002092;3.88;1
3713;2018;1;12019000;21;245;GO;917800;5;5000;1913;3.22;0
3714;2018;7;12019000;21;573;PA;217800;25;24500;29198;3.82;0
3715;2018;11;12019000;21;245;RO;227600;1006;1005844;395589;3.81;0
3716;2018;8;12019000;21;776;MG;817800;19955;19954757;8079321;3.95;1
3717;2018;12;12019000;21;160;MS;817800;14369;14368653;5366525;3.88;1
3718;2018;3;12019000;21;160;SC;927700;31313;31313297;12512613;3.28;1
3719;2018;5;12019000;21;576;SC;927700;3000;3000000;1191071;3.64;0
3720;2018;6;12019000;21;160;TO;217800;3450;3450000;1395269;3.82;0
3721;2018;12;12019000;21;160;MS;1017700;171;170879;59257;3.88;0
3722;2018;8;12019000;21;160;MT;1017700;10870;10869523;4368784;3.95;1
3723;2018;9;12019000;21;858;MT;817800;812;812000;332238;4.09;0
3724;2018;4;12019000;21;576;MS;927700;3959;3959398;1514193;3.41;0
3725;2018;4;12019000;21;576;MS;917800;835;834734;356557;3.41;0
3726;2018;7;12019000;21;827;PA;217800;24750;24750000;9785795;3.82;1
3727;2018;12;12019000;21;160;MG;320151;4840;4840000;1855194;3.88;0
3728;2018;9;12019000;21;160;TO;217800;1841;1841327;735463;4.09;0
3729;2018;12;12019000;21;160;ND;917800;92010;92010000;35117353;3.88;1
3730;2018;5;12019000;21;493;RO;227600;9700;9700000;3661653;3.64;0
3731;2018;5;12019000;21;573;PA;210200;10000000;10000000;4122800;3.64;1
3732;2018;7;12019000;21;245;MA;320151;14837;14836504;6322021;3.82;1
3733;2018;7;12019000;21;383;MT;217800;22750;22749255;9273911;3.82;1
3734;2018;7;12019000;21;399;PI;320151;300;300000;127653;3.82;0
3735;2018;11;12019000;21;823;MG;1017700;1048;1048457;405491;3.81;0
3736;2018;11;12019000;21;160;GO;517800;477;476830;172846;3.81;0
3737;2018;7;12019000;21;493;MA;217800;50;50000;18500;3.82;0
3738;2018;6;12019000;21;372;PR;817800;31000;31000000;12954320;3.82;1
3739;2018;4;12019000;21;776;GO;817800;7837251;45050208;17869363;3.41;1
3740;2018;12;12019000;21;858;SC;927700;1;1238;481;3.88;0
3741;2018;4;12019000;21;386;RO;227600;22673;22674059;8534288;3.41;1
3742;2018;6;12019000;21;776;MT;817800;50875;50875000;20012440;3.82;1
3743;2018;8;12019000;21;399;MG;727600;14836;14836024;5890584;3.95;1
3744;2018;11;12019000;21;160;MT;217800;30576;30576730;11615665;3.81;1
3745;2018;8;12019000;21;160;GO;817800;84147655;406574262;164520097;3.95;1
3746;2018;3;12019000;21;372;GO;817800;9278;9276921;3572888;3.28;0
3747;2018;11;12019000;21;160;SP;1017700;85745;86885213;34516838;3.81;1
3748;2018;4;12019000;21;160;MS;817800;64123887;147064291;59193896;3.41;1
3749;2018;5;12019000;21;628;MT;217800;32791;32791000;12771218;3.64;1
3750;2018;10;12019000;21;160;MS;917800;155075;155076155;63706499;3.82;1
3751;2018;11;12019000;21;160;MT;917800;76616;76614297;30239439;3.81;1
3752;2018;8;12019000;21;53;MT;217800;16625;16625000;5538121;3.95;1
3753;2018;11;12019000;21;160;SP;927700;324;324660;121167;3.81;0
3754;2018;6;12019000;21;87;MT;210200;23834013;37133500;14149410;3.82;1
3755;2018;10;12019000;21;573;MT;917800;54073;54073160;21869600;3.82;1
3756;2018;4;12019000;21;160;MT;917800;88038;88036696;36587757;3.41;1
3757;2018;7;12019000;21;576;SP;817800;115698;15797760;6159290;3.82;1
3758;2018;7;12019000;21;372;PA;210200;30460;30460;11625;3.82;0
3759;2018;7;12019000;21;245;MS;817800;2000;2000000;815920;3.82;0
3760;2018;2;12019000;21;160;BA;320151;22136;22136315;8447218;3.24;1
3761;2018;4;12019000;21;160;PR;927700;259544;259544374;99030635;3.41;1
3762;2018;5;12019000;21;573;MT;210200;15625130;73816880;29550400;3.64;1
3763;2018;7;12019000;21;160;PI;320151;177625;177624376;71980266;3.82;1
3764;2018;10;12019000;21;160;BA;727600;3000;3000000;1194390;3.82;0
3765;2018;5;12019000;21;399;MT;817800;16674;16674503;6800355;3.64;1
3766;2018;12;12019000;21;160;MG;727600;113729;113729804;42492051;3.88;1
3767;2018;3;12019000;21;386;MT;210200;9748580;18320000;7465301;3.28;1
3768;2018;2;12019000;21;160;MT;227600;49753;49752586;18333330;3.24;1
3769;2018;11;12019000;21;160;SC;917800;662;662030;270212;3.81;0
3770;2018;7;12019000;21;160;SP;927700;3000;3000000;1117500;3.82;0
3771;2018;5;12019000;21;573;MS;917800;15693;15693330;6558086;3.64;1
3772;2018;4;12019000;21;160;RS;927700;3895;3894747;1531908;3.41;0
3773;2018;10;12019000;21;676;MT;927502;47771;47771347;20457556;3.82;1
3774;2018;10;12019000;21;573;ND;917800;27000;27000000;9784800;3.82;1
3775;2018;8;12019000;21;776;SC;927700;20442;20442173;7827045;3.95;1
3776;2018;10;12019000;21;160;PA;320151;9685;9685930;3785142;3.82;0
3777;2018;7;12019000;21;245;PI;320151;13901;13899294;5773908;3.82;1
3778;2018;6;12019000;21;474;SP;817800;1260;1260000;409134;3.82;0
3779;2018;5;12019000;21;63;MS;147800;7467;7467440;2586137;3.64;0
3780;2018;8;12019000;21;160;PR;817800;27364;27363669;11208340;3.95;1
3781;2018;6;12019000;21;858;SC;917800;1462;1461960;542972;3.82;0
3782;2018;7;12019000;21;245;DF;817800;133;132730;56064;3.82;0
3783;2018;12;12019000;21;160;ND;727600;63600;63600000;24670289;3.88;1
3784;2018;7;12019000;21;576;MT;817800;17810000;37790000;14411475;3.82;1
3785;2018;7;12019000;21;576;MG;817800;6100000;6100000;2267004;3.82;0
3786;2018;9;12019000;21;160;PR;320151;2000;2000000;799220;4.09;0
3787;2018;10;12019000;21;160;AP;240152;46600;46599629;18442011;3.82;1
3788;2018;11;12019000;21;160;PA;217800;618;617528;205711;3.81;0
3789;2018;9;12019000;21;160;SC;320151;24183;24183000;9230410;4.09;1
3790;2018;11;12019000;21;160;MS;817800;5007;5006709;1949262;3.81;0
3791;2018;9;12019000;21;160;RO;227600;3376;3376000;1331089;4.09;0
3792;2018;7;12019000;21;573;PR;917800;4849;4848635;2023740;3.82;0
3793;2018;3;12019000;21;820;MT;210200;18534780;23310000;9135472;3.28;1
3794;2018;8;12019000;21;776;PA;320151;106;106281;40922;3.95;0
3795;2018;4;12019000;21;607;PA;217800;1500;1500000;553755;3.41;0
3796;2018;6;12019000;21;386;MT;210200;22050;22050000;8955167;3.82;1
3797;2018;5;12019000;21;63;MS;147600;18978431;33969488;12356000;3.64;1
3798;2018;4;12019000;21;160;PR;917800;169047828;1216082064;500091041;3.41;1
3799;2018;5;12019000;21;160;SC;927700;180176;180177685;71644549;3.64;1
3800;2018;5;12019000;21;160;MT;817800;299514361;1770441165;709732374;3.64;1
3801;2018;4;12019000;21;607;MT;320151;11689;11689169;4655647;3.41;1
3802;2018;5;12019000;21;160;MA;320151;234284;234284277;94614673;3.64;1
3803;2018;10;12019000;21;160;MS;817800;1400;1400000;609728;3.82;0
3804;2018;5;12019000;21;245;PI;320151;1972;1971962;837533;3.64;0
3805;2018;3;12019000;21;576;MS;927700;11900;11900000;4459585;3.28;1
3806;2018;10;12019000;21;160;GO;917800;814;814197;318686;3.82;0
3807;2018;6;12019000;21;160;BA;517800;195680;195678392;79823076;3.82;1
3808;2018;7;12019000;21;607;RO;227600;2451;2450765;935186;3.82;0
3809;2018;4;12019000;21;160;MG;727600;24592281;177285242;72571715;3.41;1
3810;2018;6;12019000;21;858;SP;817800;5000;5000000;1998630;3.82;0
3811;2018;4;12019000;21;607;TO;320151;33698;33699147;12691051;3.41;1
3812;2018;8;12019000;21;160;MG;727600;199033;199034382;78571744;3.95;1
3813;2018;9;12019000;21;827;MT;217800;38312;38312000;15826653;4.09;1
3814;2018;4;12019000;21;161;DF;817800;5123;5122546;2175284;3.41;0
3815;2018;8;12019000;21;160;DF;727600;6482;6481195;2556784;3.95;0
3816;2018;7;12019000;21;827;MT;210200;34686090;65464980;24791403;3.82;1
3817;2018;6;12019000;21;245;MT;217800;24000;24000000;9276000;3.82;1
3818;2018;8;12019000;21;399;GO;727600;24274;24274364;9850653;3.95;1
3819;2018;8;12019000;21;160;PR;927700;232894;232891744;90275746;3.95;1
3820;2018;3;12019000;21;245;MT;917800;6952125;6952125;2663954;3.28;0
3821;2018;3;12019000;21;372;MS;817800;36094;36094470;13965324;3.28;1
3822;2018;5;12019000;21;87;MT;210200;11496130;39767830;15896552;3.64;1
3823;2018;4;12019000;21;245;MT;217800;69082858;151860366;55424631;3.41;1
3824;2018;3;12019000;21;160;DF;727600;5000;5000000;1979650;3.28;0
3825;2018;2;12019000;21;160;MS;817800;3706971;10670742;4038035;3.24;1
3826;2018;2;12019000;21;160;MS;917800;3269433;12234199;4704459;3.24;1
3827;2018;12;12019000;21;160;PI;517800;125;124956;49807;3.88;0
3828;2018;2;12019000;21;160;MS;927700;13857;13856980;5231292;3.24;1
3829;2018;7;12019000;21;160;MG;727600;155886;155884850;62951314;3.82;1
3830;2018;6;12019000;21;160;GO;727600;172334;172333288;70834237;3.82;1
3831;2018;7;12019000;21;776;MT;217800;37583;37582511;15007261;3.82;1
3832;2018;12;12019000;21;160;SP;817800;42738;42738162;16902273;3.88;1
3833;2018;12;12019000;21;160;PR;817800;35047;35047493;13370960;3.88;1
3834;2018;9;12019000;21;63;MS;147600;30162;30161924;11513950;4.09;1
3835;2018;8;12019000;21;160;SP;917800;3802;3802576;1516271;3.95;0
3836;2018;2;12019000;21;160;DF;817800;66183898;68199284;25077692;3.24;1
3837;2018;8;12019000;21;573;PR;927800;100;100000;85000;3.95;0
3838;2018;6;12019000;21;160;DF;727600;11377;11377013;4614258;3.82;1
3839;2018;4;12019000;21;160;GO;917800;9964;9964166;4060249;3.41;1
3840;2018;7;12019000;21;245;RO;210200;4304800;9100000;3649200;3.82;0
3841;2018;12;12019000;21;676;MT;817800;298;298142;120026;3.88;0
3842;2018;5;12019000;21;372;TO;817800;72;71680;28736;3.64;0
3843;2018;10;12019000;21;160;MT;217800;66073;66072914;23851192;3.82;1
3844;2018;6;12019000;21;827;MA;217800;1540;1540000;630706;3.82;0
3845;2018;7;12019000;21;372;MT;817800;9717;9717250;4070696;3.82;1
3846;2018;5;12019000;21;160;MA;217800;3870;3869700;1580048;3.64;0
3847;2018;4;12019000;21;245;RO;210200;13700000;13700000;5543627;3.41;1
3848;2018;7;12019000;21;372;GO;817800;790;790000;336540;3.82;0
3849;2018;6;12019000;21;190;SP;817800;301072;373050;149661;3.82;0
3850;2018;6;12019000;21;160;GO;1017700;11399;11399799;4385788;3.82;1
3851;2018;8;12019000;21;850;PI;520100;6654;6654221;2574407;3.95;0
3852;2018;3;12019000;21;160;PI;517800;1000;1000000;409340;3.28;0
3853;2018;2;12019000;21;160;MA;320151;23619;23619020;9013018;3.24;1
3854;2018;5;12019000;21;827;PA;320151;829;828912;339920;3.64;0
3855;2018;1;12019000;21;676;MT;217602;28279;28278720;11178295;3.22;1
3856;2018;9;12019000;21;271;PR;917800;106000000;106000;118006;4.09;0
3857;2018;2;12019000;21;160;SC;927700;50038;50037964;19217801;3.24;1
3858;2018;6;12019000;21;776;TO;320151;4720;4720000;1861852;3.82;0
3859;2018;5;12019000;21;858;PR;1017700;11855;11854700;5118385;3.64;1
3860;2018;5;12019000;21;190;MS;817800;442;442060;187703;3.64;0
3861;2018;6;12019000;21;538;MT;227600;33151;33150160;14126610;3.82;1
3862;2018;2;12019000;21;160;MT;210200;16700;16700000;6529700;3.24;1
3863;2018;5;12019000;21;386;MT;210200;28900;28900000;11150487;3.64;1
3864;2018;2;12019000;21;399;SC;817600;0;4;1240;3.24;0
3865;2018;8;12019000;21;160;DF;927700;296;296200;108935;3.95;0
3866;2018;8;12019000;21;160;MS;927700;153400;153400353;61518306;3.95;1
3867;2018;6;12019000;21;160;MA;320151;267286;267286332;107242890;3.82;1
3868;2018;11;12019000;21;160;PR;917800;932217;932221914;367489092;3.81;1
3869;2018;4;12019000;21;573;MT;227600;111543;111541723;42063177;3.41;1
3870;2018;4;12019000;21;240;MT;210200;17911410;24315000;9780802;3.41;1
3871;2018;4;12019000;21;850;MT;210200;12606000;18600000;7718052;3.41;1
3872;2018;5;12019000;21;160;PR;1017700;22750;22749234;9287468;3.64;1
3873;2018;9;12019000;21;160;RS;1017700;44938791;1138779308;447864646;4.09;1
3874;2018;5;12019000;21;161;MS;817800;8558;565940;240276;3.64;0
3875;2018;5;12019000;21;372;SP;817800;79481;79481746;30583274;3.64;1
3876;2018;4;12019000;21;776;SP;817800;26382988;49347755;18863553;3.41;1
3877;2018;2;12019000;21;573;MT;227600;62979;62979210;23429192;3.24;1
3878;2018;5;12019000;21;576;MT;817800;19582000;19582000;8238736;3.64;1
3879;2018;9;12019000;21;160;MT;217800;134539;134540947;53975833;4.09;1
3880;2018;6;12019000;21;160;MT;217800;246105;246105435;98644428;3.82;1
3881;2018;5;12019000;21;190;DF;727600;691;690876;282174;3.64;0
3882;2018;8;12019000;21;160;MG;817800;27554509;154879203;60150644;3.95;1
3883;2018;3;12019000;21;160;MT;917800;160286;160282670;63388893;3.28;1
3884;2018;5;12019000;21;81;MG;817800;2405;2405020;1009579;3.64;0
3885;2018;3;12019000;21;383;RO;227600;12784;12784255;4781311;3.28;1
3886;2018;5;12019000;21;573;RO;210200;1900000;1900000;783332;3.64;0
3887;2018;1;12019000;21;160;MG;727600;19178;19177759;7229040;3.22;1
3888;2018;3;12019000;21;776;GO;817800;35000;35000000;14203300;3.28;1
3889;2018;5;12019000;21;53;PI;320151;5160;5159952;2053322;3.64;0
